Entity,Code,Year,Share of the population using safely managed drinking water
Sri Lanka,LKA,2004,45.599785
Sri Lanka,LKA,2005,45.7027
Sri Lanka,LKA,2006,45.882996
Sri Lanka,LKA,2007,46.062714
Sri Lanka,LKA,2008,46.242867
Sri Lanka,LKA,2009,46.422955
Sri Lanka,LKA,2010,46.60245
Sri Lanka,LKA,2011,46.7824
Sri Lanka,LKA,2012,46.962273
Sri Lanka,LKA,2013,47.150993
Sri Lanka,LKA,2014,47.34924
Sri Lanka,LKA,2015,47.557175
Sri Lanka,LKA,2016,47.774426
Sri Lanka,LKA,2017,48.001682
Sri Lanka,LKA,2018,48.139263
Sri Lanka,LKA,2019,47.87638
Sri Lanka,LKA,2020,47.61727
Sri Lanka,LKA,2021,47.360527
Sri Lanka,LKA,2022,47.104763
Sri Lanka,LKA,2023,46.848576
Sri Lanka,LKA,2024,46.932972
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2000,17.398293
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2001,17.662548
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2002,18.090557
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2003,18.530134
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2004,19.023384
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2005,19.528751
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2006,20.070217
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2007,20.631136
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2008,21.252192
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2009,21.896679
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2010,22.56432
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2011,23.001633
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2012,23.712029
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2013,24.449234
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2014,25.219769
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2015,26.029068
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2016,26.827612
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2017,27.618656
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2018,28.477823
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2019,29.16957
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2020,29.705475
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2021,30.251162
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2022,30.75521
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2023,31.252464
Sub-Saharan Africa (UN SDG),UNSDG_SSA,2024,31.738424
Suriname,SUR,2000,51.580395
Suriname,SUR,2001,51.815754
Suriname,SUR,2002,52.05073
Suriname,SUR,2003,52.284714
Suriname,SUR,2004,52.51801
Suriname,SUR,2005,52.712658
Suriname,SUR,2006,52.90432
Suriname,SUR,2007,53.096325
Suriname,SUR,2008,53.28897
Suriname,SUR,2009,53.482536
Suriname,SUR,2010,53.676456
Suriname,SUR,2011,53.871014
Suriname,SUR,2012,54.06621
Suriname,SUR,2013,54.26205
Suriname,SUR,2014,54.46284
Suriname,SUR,2015,54.668613
Suriname,SUR,2016,54.878853
Suriname,SUR,2017,55.09333
Suriname,SUR,2018,55.312035
Suriname,SUR,2019,55.53425
Suriname,SUR,2020,55.760433
Suriname,SUR,2021,55.776257
Suriname,SUR,2022,55.79615
Suriname,SUR,2023,55.81966
Suriname,SUR,2024,55.84724
Sweden,SWE,2000,99.40172
Sweden,SWE,2001,99.41372
Sweden,SWE,2002,99.425865
Sweden,SWE,2003,99.43797
Sweden,SWE,2004,99.45002
Sweden,SWE,2005,99.462006
Sweden,SWE,2006,99.4744
Sweden,SWE,2007,99.48712
Sweden,SWE,2008,99.49971
Sweden,SWE,2009,99.51216
Sweden,SWE,2010,99.53135
Sweden,SWE,2011,99.55105
Sweden,SWE,2012,99.5711
Sweden,SWE,2013,99.59086
Sweden,SWE,2014,99.61033
Sweden,SWE,2015,99.62954
Sweden,SWE,2016,99.64847
Sweden,SWE,2017,99.66714
Sweden,SWE,2018,99.68554
Sweden,SWE,2019,99.70368
Sweden,SWE,2020,99.72158
Sweden,SWE,2021,99.739235
Sweden,SWE,2022,99.749916
Sweden,SWE,2023,99.76024
Sweden,SWE,2024,99.760796
Switzerland,CHE,2000,96.700005
Switzerland,CHE,2001,96.7
Switzerland,CHE,2002,96.700005
Switzerland,CHE,2003,96.7
Switzerland,CHE,2004,96.700005
Switzerland,CHE,2005,96.7
Switzerland,CHE,2006,96.700005
Switzerland,CHE,2007,96.7
Switzerland,CHE,2008,96.7
Switzerland,CHE,2009,96.700005
Switzerland,CHE,2010,96.7
Switzerland,CHE,2011,96.7
Switzerland,CHE,2012,96.700005
Switzerland,CHE,2013,96.700005
Switzerland,CHE,2014,96.7
Switzerland,CHE,2015,96.700005
Switzerland,CHE,2016,96.7
Switzerland,CHE,2017,96.700005
Switzerland,CHE,2018,96.7
Switzerland,CHE,2019,96.7
Switzerland,CHE,2020,96.7
Switzerland,CHE,2021,96.7
Switzerland,CHE,2022,96.700005
Switzerland,CHE,2023,96.7
Switzerland,CHE,2024,96.7
Tajikistan,TJK,2000,35.5048
Tajikistan,TJK,2001,36.618835
Tajikistan,TJK,2002,37.762196
Tajikistan,TJK,2003,38.934864
Tajikistan,TJK,2004,40.13629
Tajikistan,TJK,2005,41.3676
Tajikistan,TJK,2006,42.628216
Tajikistan,TJK,2007,43.91814
Tajikistan,TJK,2008,45.23737
Tajikistan,TJK,2009,46.5859
Tajikistan,TJK,2010,47.96373
Tajikistan,TJK,2011,49.370373
Tajikistan,TJK,2012,50.817223
Tajikistan,TJK,2013,52.302025
Tajikistan,TJK,2014,53.82487
Tajikistan,TJK,2015,55.38439
Tajikistan,TJK,2016,56.98007
Tajikistan,TJK,2017,58.610863
Tajikistan,TJK,2018,60.275303
Tajikistan,TJK,2019,61.97305
Tajikistan,TJK,2020,62.951138
Tajikistan,TJK,2021,63.932976
Tajikistan,TJK,2022,64.91744
Tajikistan,TJK,2023,65.008804
Tajikistan,TJK,2024,65.10807
Tanzania,TZA,2000,1.2839584
Tanzania,TZA,2001,1.3207551
Tanzania,TZA,2002,1.3583549
Tanzania,TZA,2003,1.4082193
Tanzania,TZA,2004,2.1407638
Tanzania,TZA,2005,2.9257302
Tanzania,TZA,2006,4.0324945
Tanzania,TZA,2007,5.6102347
Tanzania,TZA,2008,7.2952023
Tanzania,TZA,2009,9.086988
Tanzania,TZA,2010,10.98667
Tanzania,TZA,2011,12.993897
Tanzania,TZA,2012,15.109415
Tanzania,TZA,2013,17.332668
Tanzania,TZA,2014,19.603106
Tanzania,TZA,2015,21.039103
Tanzania,TZA,2016,22.514977
Tanzania,TZA,2017,24.029127
Tanzania,TZA,2018,25.579367
Tanzania,TZA,2019,27.163301
Tanzania,TZA,2020,28.56866
Tanzania,TZA,2021,29.26125
Tanzania,TZA,2022,29.95176
Tanzania,TZA,2023,30.639732
Tanzania,TZA,2024,31.3254
Togo,TGO,2000,10.026217
Togo,TGO,2001,10.439618
Togo,TGO,2002,10.85721
Togo,TGO,2003,11.278875
Togo,TGO,2004,11.704692
Togo,TGO,2005,12.134527
Togo,TGO,2006,12.568663
Togo,TGO,2007,13.007179
Togo,TGO,2008,13.450374
Togo,TGO,2009,13.897448
Togo,TGO,2010,14.349357
Togo,TGO,2011,14.810775
Togo,TGO,2012,15.279904
Togo,TGO,2013,15.753651
Togo,TGO,2014,16.232557
Togo,TGO,2015,16.716713
Togo,TGO,2016,17.207191
Togo,TGO,2017,17.703875
Togo,TGO,2018,18.206884
Togo,TGO,2019,18.716347
Togo,TGO,2020,19.232384
Togo,TGO,2021,19.554935
Togo,TGO,2022,19.87752
Togo,TGO,2023,20.20038
Togo,TGO,2024,20.523235
Tonga,TON,2000,29.224987
Tonga,TON,2001,29.232796
Tonga,TON,2002,29.240335
Tonga,TON,2003,29.248144
Tonga,TON,2004,29.255953
Tonga,TON,2005,29.28032
Tonga,TON,2006,29.30498
Tonga,TON,2007,29.33345
Tonga,TON,2008,29.364939
Tonga,TON,2009,29.39647
Tonga,TON,2010,29.428043
Tonga,TON,2011,29.459665
Tonga,TON,2012,29.47443
Tonga,TON,2013,29.476906
Tonga,TON,2014,29.479063
Tonga,TON,2015,29.481451
Tonga,TON,2016,29.483795
Tonga,TON,2017,29.486095
Tonga,TON,2018,29.492477
Tonga,TON,2019,29.502684
Tonga,TON,2020,29.517284
Tonga,TON,2021,29.535471
Tonga,TON,2022,29.558086
Tonga,TON,2023,29.5846
Tonga,TON,2024,29.598454
Trinidad and Tobago,TTO,2005,69.35959
Trinidad and Tobago,TTO,2006,69.344475
Trinidad and Tobago,TTO,2007,69.329285
Trinidad and Tobago,TTO,2008,69.31418
Trinidad and Tobago,TTO,2009,69.29899
Trinidad and Tobago,TTO,2010,69.29204
Trinidad and Tobago,TTO,2011,69.28502
Trinidad and Tobago,TTO,2012,69.27994
Trinidad and Tobago,TTO,2013,69.27679
Trinidad and Tobago,TTO,2014,69.27557
Trinidad and Tobago,TTO,2015,69.27621
Trinidad and Tobago,TTO,2016,69.278854
Trinidad and Tobago,TTO,2017,69.283424
Trinidad and Tobago,TTO,2018,69.289925
Trinidad and Tobago,TTO,2019,69.29835
Trinidad and Tobago,TTO,2020,69.30869
Trinidad and Tobago,TTO,2021,69.32096
Trinidad and Tobago,TTO,2022,69.335144
Trinidad and Tobago,TTO,2023,69.35125
Trinidad and Tobago,TTO,2024,69.36926
Tunisia,TUN,2000,76.76374
Tunisia,TUN,2001,77.04618
Tunisia,TUN,2002,77.32488
Tunisia,TUN,2003,77.60017
Tunisia,TUN,2004,77.86713
Tunisia,TUN,2005,78.10895
Tunisia,TUN,2006,78.34843
Tunisia,TUN,2007,78.585014
Tunisia,TUN,2008,78.819
Tunisia,TUN,2009,79.050415
Tunisia,TUN,2010,79.27899
Tunisia,TUN,2011,79.50528
Tunisia,TUN,2012,79.50197
Tunisia,TUN,2013,79.49639
Tunisia,TUN,2014,78.43878
Tunisia,TUN,2015,77.14502
Tunisia,TUN,2016,75.84017
Tunisia,TUN,2017,74.52404
Tunisia,TUN,2018,73.196594
Tunisia,TUN,2019,71.85744
Tunisia,TUN,2020,70.506195
Tunisia,TUN,2021,69.14287
Tunisia,TUN,2022,67.76727
Tunisia,TUN,2023,66.37898
Tunisia,TUN,2024,64.9781
Turkmenistan,TKM,2000,68.60978
Turkmenistan,TKM,2001,69.644196
Turkmenistan,TKM,2002,70.68507
Turkmenistan,TKM,2003,71.73221
Turkmenistan,TKM,2004,72.785774
Turkmenistan,TKM,2005,74.30983
Turkmenistan,TKM,2006,75.84673
Turkmenistan,TKM,2007,77.39616
Turkmenistan,TKM,2008,78.956856
Turkmenistan,TKM,2009,80.52886
Turkmenistan,TKM,2010,82.01939
Turkmenistan,TKM,2011,83.6168
Turkmenistan,TKM,2012,85.22355
Turkmenistan,TKM,2013,86.83892
Turkmenistan,TKM,2014,88.46188
Turkmenistan,TKM,2015,90.091995
Turkmenistan,TKM,2016,91.455284
Turkmenistan,TKM,2017,92.68885
Turkmenistan,TKM,2018,93.82402
Turkmenistan,TKM,2019,94.05085
Turkmenistan,TKM,2020,94.274506
Turkmenistan,TKM,2021,94.49486
Turkmenistan,TKM,2022,94.71173
Turkmenistan,TKM,2023,94.8349
Turkmenistan,TKM,2024,94.853546
Turks and Caicos Islands,TCA,2016,47.224438
Turks and Caicos Islands,TCA,2017,47.197113
Turks and Caicos Islands,TCA,2018,47.171516
Turks and Caicos Islands,TCA,2019,47.147655
Turks and Caicos Islands,TCA,2020,47.12534
Turks and Caicos Islands,TCA,2021,47.104477
Turks and Caicos Islands,TCA,2022,47.085075
Turks and Caicos Islands,TCA,2023,47.06686
Turks and Caicos Islands,TCA,2024,47.04992
Tuvalu,TUV,2000,7.685772
Tuvalu,TUV,2001,7.706445
Tuvalu,TUV,2002,7.727126
Tuvalu,TUV,2003,7.7683825
Tuvalu,TUV,2004,7.820132
Tuvalu,TUV,2005,7.8717203
Tuvalu,TUV,2006,7.9232507
Tuvalu,TUV,2007,7.974671
Tuvalu,TUV,2008,8.025983
Tuvalu,TUV,2009,8.076931
Tuvalu,TUV,2010,8.127617
Tuvalu,TUV,2011,8.178043
Tuvalu,TUV,2012,8.228209
Tuvalu,TUV,2013,8.277811
Tuvalu,TUV,2014,8.325941
Tuvalu,TUV,2015,8.372551
Tuvalu,TUV,2016,8.417598
Tuvalu,TUV,2017,8.461034
Tuvalu,TUV,2018,8.502965
Tuvalu,TUV,2019,8.543345
Tuvalu,TUV,2020,8.58218
Tuvalu,TUV,2021,8.619523
Tuvalu,TUV,2022,8.655329
Tuvalu,TUV,2023,8.689653
Tuvalu,TUV,2024,8.72255
Uganda,UGA,2000,2.6111693
Uganda,UGA,2001,3.0959945
Uganda,UGA,2002,3.599884
Uganda,UGA,2003,4.122992
Uganda,UGA,2004,4.665668
Uganda,UGA,2005,5.2272425
Uganda,UGA,2006,5.808866
Uganda,UGA,2007,6.410041
Uganda,UGA,2008,7.0313387
Uganda,UGA,2009,7.672416
Uganda,UGA,2010,8.333869
Uganda,UGA,2011,9.01557
Uganda,UGA,2012,9.717891
Uganda,UGA,2013,10.440123
Uganda,UGA,2014,11.183448
Uganda,UGA,2015,11.947415
Uganda,UGA,2016,12.731503
Uganda,UGA,2017,13.535739
Uganda,UGA,2018,14.359512
Uganda,UGA,2019,15.203772
Uganda,UGA,2020,15.79763
Uganda,UGA,2021,16.366001
Uganda,UGA,2022,16.93906
Uganda,UGA,2023,17.516197
Uganda,UGA,2024,18.097122
Ukraine,UKR,2000,66.34534
Ukraine,UKR,2001,66.36515
Ukraine,UKR,2002,66.438194
Ukraine,UKR,2003,66.54891
Ukraine,UKR,2004,69.34004
Ukraine,UKR,2005,71.95431
Ukraine,UKR,2006,74.53527
Ukraine,UKR,2007,77.09302
Ukraine,UKR,2008,79.62804
Ukraine,UKR,2009,82.139854
Ukraine,UKR,2010,84.61242
Ukraine,UKR,2011,87.077774
Ukraine,UKR,2012,89.386604
Ukraine,UKR,2013,89.051186
Ukraine,UKR,2014,88.61311
Ukraine,UKR,2015,88.54608
Ukraine,UKR,2016,88.47891
Ukraine,UKR,2017,88.41161
Ukraine,UKR,2018,88.344215
Ukraine,UKR,2019,88.2768
Ukraine,UKR,2020,88.20942
Ukraine,UKR,2021,88.142136
Ukraine,UKR,2022,88.07501
Ukraine,UKR,2023,87.98573
Ukraine,UKR,2024,87.86838
United Arab Emirates,ARE,2000,98.19269
United Arab Emirates,ARE,2001,98.19451
United Arab Emirates,ARE,2002,98.21883
United Arab Emirates,ARE,2003,98.24333
United Arab Emirates,ARE,2004,98.268036
United Arab Emirates,ARE,2005,98.2929
United Arab Emirates,ARE,2006,98.317955
United Arab Emirates,ARE,2007,98.34315
United Arab Emirates,ARE,2008,98.36848
United Arab Emirates,ARE,2009,98.39394
United Arab Emirates,ARE,2010,98.41953
United Arab Emirates,ARE,2011,98.445244
United Arab Emirates,ARE,2012,98.47107
United Arab Emirates,ARE,2013,98.497
United Arab Emirates,ARE,2014,98.52303
United Arab Emirates,ARE,2015,98.549164
United Arab Emirates,ARE,2016,98.57538
United Arab Emirates,ARE,2017,98.60169
United Arab Emirates,ARE,2018,98.62807
United Arab Emirates,ARE,2019,98.63045
United Arab Emirates,ARE,2020,98.63275
United Arab Emirates,ARE,2021,98.634995
United Arab Emirates,ARE,2022,98.63717
United Arab Emirates,ARE,2023,98.63927
United Arab Emirates,ARE,2024,98.64132
United Kingdom,GBR,2000,100
United Kingdom,GBR,2001,100
United Kingdom,GBR,2002,100
United Kingdom,GBR,2003,100
United Kingdom,GBR,2004,100
United Kingdom,GBR,2005,99.994286
United Kingdom,GBR,2006,99.98527
United Kingdom,GBR,2007,99.97625
United Kingdom,GBR,2008,99.96723
United Kingdom,GBR,2009,99.95821
United Kingdom,GBR,2010,99.949196
United Kingdom,GBR,2011,99.94018
United Kingdom,GBR,2012,99.93116
United Kingdom,GBR,2013,99.92214
United Kingdom,GBR,2014,99.91313
United Kingdom,GBR,2015,99.90411
United Kingdom,GBR,2016,99.89509
United Kingdom,GBR,2017,99.88607
United Kingdom,GBR,2018,99.87706
United Kingdom,GBR,2019,99.86804
United Kingdom,GBR,2020,99.859024
United Kingdom,GBR,2021,99.850006
United Kingdom,GBR,2022,99.84099
United Kingdom,GBR,2023,99.83197
United Kingdom,GBR,2024,99.82295
United States,USA,2005,95.35509
United States,USA,2006,95.364395
United States,USA,2007,95.37364
United States,USA,2008,95.382835
United States,USA,2009,95.391975
United States,USA,2010,95.55789
United States,USA,2011,95.72309
United States,USA,2012,95.88738
United States,USA,2013,96.050804
United States,USA,2014,96.213264
United States,USA,2015,96.37472
United States,USA,2016,96.53507
United States,USA,2017,96.69435
United States,USA,2018,96.852425
United States,USA,2019,97.00933
United States,USA,2020,97.164955
United States,USA,2021,97.319305
United States,USA,2022,97.46839
United States,USA,2023,97.566185
United States,USA,2024,97.56769
United States Virgin Islands,VIR,2000,97.364685
United States Virgin Islands,VIR,2001,97.43755
United States Virgin Islands,VIR,2002,97.510445
United States Virgin Islands,VIR,2003,97.58337
United States Virgin Islands,VIR,2004,97.65632
United States Virgin Islands,VIR,2005,97.729294
United States Virgin Islands,VIR,2006,97.80229
United States Virgin Islands,VIR,2007,97.87532
United States Virgin Islands,VIR,2008,97.94837
United States Virgin Islands,VIR,2009,98.021454
United States Virgin Islands,VIR,2010,98.09456
United States Virgin Islands,VIR,2011,98.16769
United States Virgin Islands,VIR,2012,98.240845
United States Virgin Islands,VIR,2013,98.28451
United States Virgin Islands,VIR,2014,98.32817
United States Virgin Islands,VIR,2015,98.37183
United States Virgin Islands,VIR,2016,98.4155
United States Virgin Islands,VIR,2017,98.45917
United States Virgin Islands,VIR,2018,98.50283
United States Virgin Islands,VIR,2019,98.54649
United States Virgin Islands,VIR,2020,98.59016
United States Virgin Islands,VIR,2021,98.63382
United States Virgin Islands,VIR,2022,98.67748
United States Virgin Islands,VIR,2023,98.67748
United States Virgin Islands,VIR,2024,98.67748
Upper middle-income countries,,2000,69.96082
Upper middle-income countries,,2001,70.20968
Upper middle-income countries,,2002,71.053055
Upper middle-income countries,,2003,71.61925
Upper middle-income countries,,2004,72.177925
Upper middle-income countries,,2005,72.73966
Upper middle-income countries,,2006,73.284256
Upper middle-income countries,,2007,73.81125
Upper middle-income countries,,2008,74.30801
Upper middle-income countries,,2009,74.78348
Upper middle-income countries,,2010,75.24425
Upper middle-income countries,,2011,75.67823
Upper middle-income countries,,2012,76.09221
Upper middle-income countries,,2013,76.53594
Upper middle-income countries,,2014,76.96992
Upper middle-income countries,,2015,77.396484
Upper middle-income countries,,2016,77.81029
Upper middle-income countries,,2017,78.20421
Upper middle-income countries,,2018,78.58119
Upper middle-income countries,,2019,78.92968
Upper middle-income countries,,2020,79.24304
Upper middle-income countries,,2021,79.5325
Upper middle-income countries,,2022,79.78505
Upper middle-income countries,,2023,74.44626
Upper middle-income countries,,2024,78.163475
Uzbekistan,UZB,2000,53.767487
Uzbekistan,UZB,2001,55.11487
Uzbekistan,UZB,2002,56.456253
Uzbekistan,UZB,2003,57.790806
Uzbekistan,UZB,2004,59.117764
Uzbekistan,UZB,2005,60.436913
Uzbekistan,UZB,2006,61.748505
Uzbekistan,UZB,2007,63.051826
Uzbekistan,UZB,2008,64.34665
Uzbekistan,UZB,2009,65.632355
Uzbekistan,UZB,2010,66.90957
Uzbekistan,UZB,2011,68.06669
Uzbekistan,UZB,2012,69.11726
Uzbekistan,UZB,2013,70.178894
Uzbekistan,UZB,2014,71.251625
Uzbekistan,UZB,2015,72.33551
Uzbekistan,UZB,2016,73.430595
Uzbekistan,UZB,2017,74.53692
Uzbekistan,UZB,2018,75.66172
Uzbekistan,UZB,2019,76.77456
Uzbekistan,UZB,2020,77.788475
Uzbekistan,UZB,2021,78.8126
Uzbekistan,UZB,2022,79.8453
Uzbekistan,UZB,2023,80.88475
Uzbekistan,UZB,2024,81.929504
Vanuatu,VUT,2000,17.366804
Vanuatu,VUT,2001,17.438667
Vanuatu,VUT,2002,17.511047
Vanuatu,VUT,2003,17.584452
Vanuatu,VUT,2004,17.658371
Vanuatu,VUT,2005,17.766691
Vanuatu,VUT,2006,17.87582
Vanuatu,VUT,2007,17.985506
Vanuatu,VUT,2008,18.096003
Vanuatu,VUT,2009,18.207312
Vanuatu,VUT,2010,18.286528
Vanuatu,VUT,2011,18.345966
Vanuatu,VUT,2012,18.405678
Vanuatu,VUT,2013,18.465403
Vanuatu,VUT,2014,18.52514
Vanuatu,VUT,2015,18.584894
Vanuatu,VUT,2016,18.644917
Vanuatu,VUT,2017,18.704954
Vanuatu,VUT,2018,18.767582
Vanuatu,VUT,2019,18.832544
Vanuatu,VUT,2020,18.900358
Vanuatu,VUT,2021,18.97051
Vanuatu,VUT,2022,19.04352
Vanuatu,VUT,2023,19.118872
Vanuatu,VUT,2024,19.197084
Vietnam,VNM,2000,45.65765
Vietnam,VNM,2001,46.210007
Vietnam,VNM,2002,46.762695
Vietnam,VNM,2003,47.314182
Vietnam,VNM,2004,47.865467
Vietnam,VNM,2005,48.41539
Vietnam,VNM,2006,48.964584
Vietnam,VNM,2007,49.512966
Vietnam,VNM,2008,50.0601
Vietnam,VNM,2009,50.60659
Vietnam,VNM,2010,51.156002
Vietnam,VNM,2011,51.703846
Vietnam,VNM,2012,52.250366
Vietnam,VNM,2013,52.794186
Vietnam,VNM,2014,53.336533
Vietnam,VNM,2015,53.87701
Vietnam,VNM,2016,54.415222
Vietnam,VNM,2017,54.949547
Vietnam,VNM,2018,55.480274
Vietnam,VNM,2019,56.007374
Vietnam,VNM,2020,56.530823
Vietnam,VNM,2021,57.04969
Vietnam,VNM,2022,57.564568
Vietnam,VNM,2023,58.074856
Vietnam,VNM,2024,58.580837
Wallis and Futuna,WLF,2000,69.13153
Wallis and Futuna,WLF,2001,69.13153
Wallis and Futuna,WLF,2002,69.120476
Wallis and Futuna,WLF,2003,69.10941
Wallis and Futuna,WLF,2004,69.09836
Wallis and Futuna,WLF,2005,69.087296
Wallis and Futuna,WLF,2006,69.07624
Wallis and Futuna,WLF,2007,69.065186
Wallis and Futuna,WLF,2008,69.05412
Wallis and Futuna,WLF,2009,69.04307
Wallis and Futuna,WLF,2010,69.03201
Wallis and Futuna,WLF,2011,69.02095
Wallis and Futuna,WLF,2012,69.009895
Wallis and Futuna,WLF,2013,68.99883
Wallis and Futuna,WLF,2014,68.98778
Wallis and Futuna,WLF,2015,68.97672
Wallis and Futuna,WLF,2016,68.96566
Wallis and Futuna,WLF,2017,68.954605
Wallis and Futuna,WLF,2018,68.94355
Wallis and Futuna,WLF,2019,68.93249
Wallis and Futuna,WLF,2020,68.92143
Wallis and Futuna,WLF,2021,68.91037
Wallis and Futuna,WLF,2022,68.899315
Wallis and Futuna,WLF,2023,68.899315
Wallis and Futuna,WLF,2024,68.899315
Western Pacific (WHO),WHO_WPAC,2002,70.30489
Western Pacific (WHO),WHO_WPAC,2003,71.60802
Western Pacific (WHO),WHO_WPAC,2004,72.55583
Western Pacific (WHO),WHO_WPAC,2005,73.19148
Western Pacific (WHO),WHO_WPAC,2006,73.80486
Western Pacific (WHO),WHO_WPAC,2007,74.39093
Western Pacific (WHO),WHO_WPAC,2008,74.95705
Western Pacific (WHO),WHO_WPAC,2009,75.5098
Western Pacific (WHO),WHO_WPAC,2010,76.04289
Western Pacific (WHO),WHO_WPAC,2011,76.54088
Western Pacific (WHO),WHO_WPAC,2012,77.01712
Western Pacific (WHO),WHO_WPAC,2013,77.477715
Western Pacific (WHO),WHO_WPAC,2014,77.923004
Western Pacific (WHO),WHO_WPAC,2015,78.350655
Western Pacific (WHO),WHO_WPAC,2016,78.76962
Western Pacific (WHO),WHO_WPAC,2017,79.176056
Western Pacific (WHO),WHO_WPAC,2018,79.559845
Western Pacific (WHO),WHO_WPAC,2019,79.91652
Western Pacific (WHO),WHO_WPAC,2020,69.58396
Western Pacific (WHO),WHO_WPAC,2021,70.26648
Western Pacific (WHO),WHO_WPAC,2022,70.92942
Western Pacific (WHO),WHO_WPAC,2023,71.541245
Western Pacific (WHO),WHO_WPAC,2024,76.380295
World,OWID_WRL,2000,61.261635
World,OWID_WRL,2001,61.49474
World,OWID_WRL,2002,61.816216
World,OWID_WRL,2003,62.142193
World,OWID_WRL,2004,62.47009
World,OWID_WRL,2005,62.821815
World,OWID_WRL,2006,63.14657
World,OWID_WRL,2007,63.464493
World,OWID_WRL,2008,63.780457
World,OWID_WRL,2009,64.31226
World,OWID_WRL,2010,64.84133
World,OWID_WRL,2011,65.350914
World,OWID_WRL,2012,65.91863
World,OWID_WRL,2013,66.5065
World,OWID_WRL,2014,67.09997
World,OWID_WRL,2015,67.69277
World,OWID_WRL,2016,68.287094
World,OWID_WRL,2017,68.86847
World,OWID_WRL,2018,69.4436
World,OWID_WRL,2019,70.00305
World,OWID_WRL,2020,70.53926
World,OWID_WRL,2021,71.05931
World,OWID_WRL,2022,71.57286
World,OWID_WRL,2023,72.05648
World,OWID_WRL,2024,73.735176
Zimbabwe,ZWE,2000,29.39526
Zimbabwe,ZWE,2001,29.545853
Zimbabwe,ZWE,2002,29.760683
Zimbabwe,ZWE,2003,29.818277
Zimbabwe,ZWE,2004,29.847073
Zimbabwe,ZWE,2005,29.627148
Zimbabwe,ZWE,2006,29.40307
Zimbabwe,ZWE,2007,29.175194
Zimbabwe,ZWE,2008,28.943127
Zimbabwe,ZWE,2009,28.70723
Zimbabwe,ZWE,2010,28.467104
Zimbabwe,ZWE,2011,28.223124
Zimbabwe,ZWE,2012,27.974873
Zimbabwe,ZWE,2013,27.722734
Zimbabwe,ZWE,2014,27.478418
Zimbabwe,ZWE,2015,27.242687
Zimbabwe,ZWE,2016,27.015501
Zimbabwe,ZWE,2017,26.797232
Zimbabwe,ZWE,2018,26.588678
Zimbabwe,ZWE,2019,26.389387
Zimbabwe,ZWE,2020,26.200596
Zimbabwe,ZWE,2021,26.02185
Zimbabwe,ZWE,2022,25.823425
Zimbabwe,ZWE,2023,25.63607
Zimbabwe,ZWE,2024,25.460564
